,Date,Area,Price
48,2011-03-01,Virginia,4.5
49,2011-02-01,Virginia,5.69
50,2011-01-01,Virginia,8.08
51,2010-12-01,Virginia,7.83
52,2010-11-01,Virginia,4.82
53,2010-10-01,Virginia,4.28
54,2010-09-01,Virginia,4.55
55,2010-08-01,Virginia,5.02
56,2010-07-01,Virginia,5.4
57,2010-06-01,Virginia,5.55
58,2010-05-01,Virginia,5.1
59,2010-02-01,Virginia,6.79
60,2010-01-01,Virginia,9.48
61,2009-12-01,Virginia,6.51
62,2009-11-01,Virginia,4.62
63,2009-10-01,Virginia,4.51
64,2009-09-01,Virginia,3.22
65,2009-08-01,Virginia,3.7
66,2009-07-01,Virginia,4.14
67,2009-06-01,Virginia,4.45
68,2009-05-01,Virginia,4.73
69,2009-04-01,Virginia,4.71
70,2009-03-01,Virginia,5.35
71,2009-02-01,Virginia,5.53
72,2008-10-01,Virginia,8.23
73,2008-09-01,Virginia,7.77
74,2008-08-01,Virginia,9.41
75,2008-07-01,Virginia,12.92
76,2008-06-01,Virginia,14.55
77,2008-05-01,Virginia,13.91
78,2008-04-01,Virginia,12.24
79,2008-03-01,Virginia,11.28
80,2008-02-01,Virginia,10.4
81,2008-01-01,Virginia,10.71
82,2007-12-01,Virginia,8.75
83,2007-11-01,Virginia,8.86
84,2007-10-01,Virginia,7.67
85,2007-09-01,Virginia,6.76
86,2007-08-01,Virginia,7.54
87,2007-07-01,Virginia,7.94
88,2007-06-01,Virginia,8.9
89,2007-05-01,Virginia,11.16
90,2007-04-01,Virginia,10.14
91,2007-03-01,Virginia,9.85
92,2007-02-01,Virginia,11.0
93,2007-01-01,Virginia,8.15
94,2006-12-01,Virginia,8.89
95,2006-11-01,Virginia,8.45
96,2006-10-01,Virginia,5.79
97,2006-09-01,Virginia,6.95
98,2006-08-01,Virginia,8.38
99,2006-07-01,Virginia,7.0
100,2006-06-01,Virginia,6.79
101,2006-05-01,Virginia,7.84
102,2006-04-01,Virginia,9.84
103,2006-03-01,Virginia,8.4
104,2006-02-01,Virginia,8.9
105,2006-01-01,Virginia,10.34
106,2005-11-01,Virginia,12.21
107,2005-09-01,Virginia,12.89
108,2005-08-01,Virginia,10.47
109,2005-07-01,Virginia,8.55
110,2005-06-01,Virginia,8.08
111,2005-05-01,Virginia,7.79
112,2005-04-01,Virginia,8.26
113,2005-03-01,Virginia,7.15
114,2004-10-01,Virginia,6.46
115,2004-09-01,Virginia,5.9
116,2004-08-01,Virginia,6.47
117,2004-07-01,Virginia,6.91
118,2004-06-01,Virginia,7.48
119,2004-05-01,Virginia,7.38
120,2004-04-01,Virginia,6.9
121,2003-11-01,Virginia,5.85
122,2003-10-01,Virginia,6.4
123,2003-09-01,Virginia,6.41
124,2003-08-01,Virginia,5.94
125,2003-07-01,Virginia,6.34
126,2003-06-01,Virginia,8.65
127,2002-09-01,Virginia,4.26
128,2002-08-01,Virginia,3.77
129,2002-07-01,Virginia,3.74
0,2017-12-01,Washington,4.13
1,2017-11-01,Washington,4.39
2,2017-10-01,Washington,3.7
3,2017-09-01,Washington,3.94
4,2017-08-01,Washington,3.62
5,2017-07-01,Washington,4.03
6,2017-06-01,Washington,5.16
7,2017-05-01,Washington,3.85
8,2017-04-01,Washington,3.67
9,2017-03-01,Washington,3.74
10,2017-02-01,Washington,5.57
11,2017-01-01,Washington,4.95
12,2014-06-01,Washington,5.27
13,2014-04-01,Washington,5.44
14,2014-03-01,Washington,6.17
15,2013-05-01,Washington,5.17
16,2013-04-01,Washington,5.22
17,2013-01-01,Washington,5.27
18,2012-08-01,Washington,4.19
19,2011-12-01,Washington,4.96
20,2011-11-01,Washington,5.06
21,2011-09-01,Washington,5.2
22,2011-01-01,Washington,6.17
23,2010-11-01,Washington,5.88
24,2010-10-01,Washington,5.08
25,2010-09-01,Washington,4.83
26,2010-08-01,Washington,4.77
27,2010-07-01,Washington,5.09
28,2010-04-01,Washington,5.39
29,2010-03-01,Washington,6.03
30,2009-11-01,Washington,6.31
31,2009-10-01,Washington,5.51
32,2009-09-01,Washington,4.04
33,2009-08-01,Washington,3.95
34,2009-07-01,Washington,4.11
35,2009-06-01,Washington,4.79
36,2009-03-01,Washington,5.9
37,2009-02-01,Washington,6.36
38,2008-12-01,Washington,8.69
39,2008-11-01,Washington,7.43
40,2008-10-01,Washington,7.22
41,2008-09-01,Washington,7.63
42,2008-08-01,Washington,8.03
43,2008-07-01,Washington,9.81
44,2008-05-01,Washington,10.16
45,2008-04-01,Washington,10.14
46,2008-03-01,Washington,9.3
47,2008-02-01,Washington,8.96
48,2008-01-01,Washington,8.5
49,2007-12-01,Washington,7.7
50,2007-11-01,Washington,7.02
51,2007-10-01,Washington,6.21
52,2007-09-01,Washington,5.36
53,2007-08-01,Washington,5.4
54,2007-07-01,Washington,5.9
55,2007-06-01,Washington,6.04
56,2007-05-01,Washington,5.73
57,2007-04-01,Washington,5.32
58,2007-03-01,Washington,5.03
59,2007-02-01,Washington,6.52
60,2007-01-01,Washington,6.28
61,2006-12-01,Washington,7.36
62,2006-11-01,Washington,6.8
63,2006-10-01,Washington,4.83
64,2006-09-01,Washington,5.0
65,2006-08-01,Washington,5.96
66,2006-07-01,Washington,5.4
67,2006-06-01,Washington,6.24
68,2006-05-01,Washington,6.01
69,2006-04-01,Washington,5.42
70,2006-03-01,Washington,5.7
71,2006-02-01,Washington,7.05
72,2006-01-01,Washington,6.45
73,2005-12-01,Washington,10.3
74,2005-11-01,Washington,8.13
75,2005-10-01,Washington,6.62
76,2005-09-01,Washington,7.49
77,2005-08-01,Washington,6.51
78,2005-07-01,Washington,5.45
79,2005-06-01,Washington,4.07
80,2005-05-01,Washington,3.67
81,2005-04-01,Washington,5.62
82,2005-03-01,Washington,5.35
83,2005-02-01,Washington,4.98
84,2005-01-01,Washington,5.32
85,2004-12-01,Washington,5.13
86,2004-11-01,Washington,5.19
87,2004-10-01,Washington,4.22
88,2004-09-01,Washington,4.12
89,2004-08-01,Washington,4.93
90,2004-07-01,Washington,4.96
91,2004-03-01,Washington,3.98
92,2004-02-01,Washington,4.52
93,2004-01-01,Washington,4.84
94,2003-12-01,Washington,3.94
95,2003-11-01,Washington,4.1
96,2003-10-01,Washington,3.91
97,2003-09-01,Washington,3.96
98,2003-08-01,Washington,4.02
99,2003-07-01,Washington,3.97
100,2003-01-01,Washington,4.15
101,2002-12-01,Washington,4.32
102,2002-11-01,Washington,3.74
103,2002-10-01,Washington,3.53
104,2002-09-01,Washington,2.95
105,2002-08-01,Washington,2.61
106,2002-01-01,Washington,2.72
0,2019-03-01,West,3.58
1,2019-02-01,West,3.3
2,2019-01-01,West,3.66
3,2018-12-01,West,5.07
4,2017-04-01,West,3.36
5,2016-12-01,West,5.88
6,2016-11-01,West,2.84
7,2016-10-01,West,1.69
8,2016-09-01,West,1.97
9,2016-07-01,West,3.22
10,2016-06-01,West,2.0
11,2016-05-01,West,2.03
12,2016-04-01,West,2.13
13,2016-03-01,West,1.93
14,2016-02-01,West,2.07
15,2016-01-01,West,2.22
16,2015-12-01,West,1.52
17,2015-11-01,West,1.91
18,2015-08-01,West,1.94
19,2015-07-01,West,2.07
20,2015-06-01,West,2.48
21,2015-05-01,West,2.41
22,2015-03-01,West,2.64
23,2015-01-01,West,2.96
24,2014-12-01,West,3.09
25,2014-11-01,West,3.49
26,2014-06-01,West,4.04
27,2014-05-01,West,4.37
28,2014-04-01,West,5.58
29,2014-03-01,West,6.65
30,2013-12-01,West,4.37
31,2013-11-01,West,3.48
32,2013-10-01,West,3.57
33,2013-09-01,West,3.91
34,2013-08-01,West,3.73
35,2013-07-01,West,3.93
36,2013-06-01,West,4.19
37,2013-03-01,West,4.78
38,2013-02-01,West,3.9
39,2013-01-01,West,3.67
40,2012-12-01,West,3.25
41,2012-11-01,West,3.92
42,2012-10-01,West,3.76
43,2012-09-01,West,3.24
44,2012-08-01,West,3.38
45,2012-07-01,West,3.42
46,2012-06-01,West,3.21
47,2012-05-01,West,2.8
48,2012-04-01,West,2.68
49,2012-03-01,West,3.0
50,2012-02-01,West,4.05
51,2012-01-01,West,3.58
52,2011-12-01,West,4.65
53,2011-11-01,West,4.29
54,2011-10-01,West,4.03
55,2011-08-01,West,4.53
56,2011-06-01,West,5.12
57,2011-05-01,West,4.98
58,2011-04-01,West,4.72
59,2011-03-01,West,5.01
60,2011-02-01,West,4.52
61,2011-01-01,West,5.25
62,2010-12-01,West,4.91
63,2010-11-01,West,4.29
64,2010-10-01,West,4.08
65,2010-09-01,West,4.48
66,2010-08-01,West,4.93
67,2010-07-01,West,5.34
68,2010-06-01,West,5.53
69,2010-04-01,West,6.07
70,2010-03-01,West,4.82
71,2010-01-01,West,6.27
72,2009-12-01,West,4.87
73,2009-11-01,West,4.44
74,2009-10-01,West,4.46
75,2009-09-01,West,3.47
76,2009-08-01,West,3.75
77,2009-06-01,West,4.5
78,2009-02-01,West,5.94
79,2009-01-01,West,6.93
80,2008-12-01,West,6.54
81,2008-11-01,West,7.38
82,2008-10-01,West,7.5
83,2008-05-01,West,11.68
84,2007-12-01,West,7.89
85,2007-11-01,West,7.88
86,2007-03-01,West,8.44
87,2007-02-01,West,9.14
88,2006-12-01,West,8.52
89,2006-10-01,West,7.22
90,2006-08-01,West,8.76
91,2006-04-01,West,9.27
92,2006-03-01,West,8.43
93,2006-01-01,West,9.37
94,2005-09-01,West,14.77
95,2005-08-01,West,10.12
96,2005-07-01,West,8.34
97,2005-06-01,West,7.99
98,2005-02-01,West,7.06
99,2004-11-01,West,7.66
100,2004-10-01,West,7.26
101,2004-09-01,West,7.69
102,2004-08-01,West,8.35
103,2004-07-01,West,6.84
104,2004-03-01,West,6.73
105,2004-02-01,West,6.75
106,2004-01-01,West,8.03
107,2003-12-01,West,7.39
108,2003-11-01,West,6.18
109,2003-10-01,West,5.9
110,2003-09-01,West,5.61
111,2003-08-01,West,6.07
112,2003-07-01,West,6.18
113,2003-06-01,West,7.0
114,2003-04-01,West,10.0
115,2003-03-01,West,15.43
116,2003-02-01,West,10.46
117,2003-01-01,West,7.12
118,2002-12-01,West,6.82
119,2002-11-01,West,6.8
120,2002-10-01,West,4.92
121,2002-09-01,West,4.0
122,2002-08-01,West,4.18
123,2002-07-01,West,3.69
124,2002-06-01,West,4.79
125,2002-05-01,West,4.44
126,2002-04-01,West,4.29
127,2002-03-01,West,3.41
128,2002-02-01,West,3.01
129,2002-01-01,West,3.23
0,2019-04-01,Wisconsin,2.82
1,2019-03-01,Wisconsin,3.45
2,2019-02-01,Wisconsin,3.64
3,2019-01-01,Wisconsin,3.72
4,2018-12-01,Wisconsin,3.97
5,2018-11-01,Wisconsin,3.96
6,2018-10-01,Wisconsin,3.39
7,2018-09-01,Wisconsin,3.05
8,2018-08-01,Wisconsin,3.04
9,2018-07-01,Wisconsin,2.96
10,2018-06-01,Wisconsin,3.1
11,2018-05-01,Wisconsin,2.96
12,2018-04-01,Wisconsin,3.24
13,2018-03-01,Wisconsin,2.92
14,2018-02-01,Wisconsin,3.38
15,2018-01-01,Wisconsin,3.99
16,2017-12-01,Wisconsin,3.04
17,2017-11-01,Wisconsin,3.39
18,2017-10-01,Wisconsin,3.16
19,2017-09-01,Wisconsin,3.23
20,2017-08-01,Wisconsin,3.16
21,2013-12-01,Wisconsin,4.99
22,2013-11-01,Wisconsin,4.41
23,2013-10-01,Wisconsin,4.39
24,2013-09-01,Wisconsin,4.47
25,2013-08-01,Wisconsin,4.22
26,2013-06-01,Wisconsin,4.74
27,2013-04-01,Wisconsin,4.81
28,2013-03-01,Wisconsin,4.39
29,2013-02-01,Wisconsin,4.14
30,2013-01-01,Wisconsin,4.06
31,2012-12-01,Wisconsin,4.14
32,2012-11-01,Wisconsin,4.4
33,2012-10-01,Wisconsin,4.23
34,2012-08-01,Wisconsin,3.48
35,2012-07-01,Wisconsin,3.24
36,2012-06-01,Wisconsin,2.92
37,2012-05-01,Wisconsin,2.76
38,2012-03-01,Wisconsin,2.99
39,2011-12-01,Wisconsin,4.2
40,2011-11-01,Wisconsin,4.38
41,2011-10-01,Wisconsin,4.5
42,2011-09-01,Wisconsin,5.51
43,2011-08-01,Wisconsin,4.89
44,2011-07-01,Wisconsin,5.0
45,2011-06-01,Wisconsin,5.4
46,2011-05-01,Wisconsin,4.96
47,2011-04-01,Wisconsin,5.29
48,2011-03-01,Wisconsin,4.86
49,2011-02-01,Wisconsin,5.22
50,2011-01-01,Wisconsin,5.43
51,2010-12-01,Wisconsin,5.54
52,2010-11-01,Wisconsin,5.21
53,2010-10-01,Wisconsin,4.9
54,2010-09-01,Wisconsin,4.89
55,2010-08-01,Wisconsin,4.92
56,2010-07-01,Wisconsin,5.06
57,2010-06-01,Wisconsin,5.27
58,2010-02-01,Wisconsin,6.13
59,2010-01-01,Wisconsin,6.53
60,2009-12-01,Wisconsin,6.02
61,2009-11-01,Wisconsin,4.92
62,2009-10-01,Wisconsin,4.82
63,2009-09-01,Wisconsin,3.54
64,2009-08-01,Wisconsin,3.95
65,2009-06-01,Wisconsin,4.12
66,2009-05-01,Wisconsin,4.51
67,2009-04-01,Wisconsin,4.04
68,2009-03-01,Wisconsin,4.89
69,2009-02-01,Wisconsin,5.88
70,2009-01-01,Wisconsin,6.65
71,2008-12-01,Wisconsin,7.09
72,2008-11-01,Wisconsin,6.21
73,2008-10-01,Wisconsin,6.59
74,2008-09-01,Wisconsin,8.83
75,2008-08-01,Wisconsin,9.4
76,2008-07-01,Wisconsin,11.6
77,2008-06-01,Wisconsin,12.19
78,2008-04-01,Wisconsin,10.53
79,2008-03-01,Wisconsin,10.05
80,2008-02-01,Wisconsin,8.98
81,2008-01-01,Wisconsin,8.5
82,2007-12-01,Wisconsin,7.81
83,2007-10-01,Wisconsin,7.15
84,2007-09-01,Wisconsin,6.47
85,2007-08-01,Wisconsin,6.84
86,2007-07-01,Wisconsin,7.22
87,2007-06-01,Wisconsin,7.83
88,2007-05-01,Wisconsin,8.18
89,2007-04-01,Wisconsin,7.9
90,2007-03-01,Wisconsin,7.86
91,2007-02-01,Wisconsin,8.47
92,2007-01-01,Wisconsin,7.3
93,2006-12-01,Wisconsin,8.2
94,2006-11-01,Wisconsin,7.49
95,2006-10-01,Wisconsin,5.93
96,2006-09-01,Wisconsin,6.4
97,2006-08-01,Wisconsin,7.7
98,2006-07-01,Wisconsin,6.74
99,2006-06-01,Wisconsin,6.61
100,2006-05-01,Wisconsin,7.07
101,2006-04-01,Wisconsin,8.02
102,2006-03-01,Wisconsin,7.85
103,2006-02-01,Wisconsin,8.92
104,2006-01-01,Wisconsin,10.36
105,2005-12-01,Wisconsin,12.97
106,2005-11-01,Wisconsin,11.0
107,2005-10-01,Wisconsin,12.81
108,2005-09-01,Wisconsin,11.14
109,2005-08-01,Wisconsin,8.81
110,2005-07-01,Wisconsin,7.72
111,2005-06-01,Wisconsin,7.22
112,2005-05-01,Wisconsin,7.34
113,2005-04-01,Wisconsin,7.49
114,2005-03-01,Wisconsin,7.17
115,2004-09-01,Wisconsin,5.5
116,2004-08-01,Wisconsin,6.46
117,2004-07-01,Wisconsin,6.53
118,2004-04-01,Wisconsin,5.93
119,2004-01-01,Wisconsin,6.67
120,2003-10-01,Wisconsin,5.13
121,2003-09-01,Wisconsin,5.42
122,2003-08-01,Wisconsin,5.28
123,2003-03-01,Wisconsin,7.57
124,2003-02-01,Wisconsin,6.28
125,2003-01-01,Wisconsin,5.54
126,2002-12-01,Wisconsin,4.83
127,2002-09-01,Wisconsin,3.69
128,2002-08-01,Wisconsin,3.14
129,2002-07-01,Wisconsin,3.35
130,2002-06-01,Wisconsin,3.73
131,2002-05-01,Wisconsin,3.83
132,2002-04-01,Wisconsin,3.55
133,2002-03-01,Wisconsin,2.74
134,2002-02-01,Wisconsin,2.45
0,2019-02-01,Wyoming,3.1
1,2018-09-01,Wyoming,2.96
2,2017-12-01,Wyoming,3.1
3,2017-11-01,Wyoming,3.69
4,2017-03-01,Wyoming,10.87
5,2017-01-01,Wyoming,4.04
6,2016-12-01,Wyoming,11.85
7,2016-10-01,Wyoming,11.39
8,2016-04-01,Wyoming,7.07
9,2015-11-01,Wyoming,3.76
10,2015-10-01,Wyoming,4.45
11,2015-09-01,Wyoming,3.94
12,2013-08-01,Wyoming,6.48
13,2013-07-01,Wyoming,5.5
14,2013-02-01,Wyoming,5.67
15,2012-11-01,Wyoming,6.52
16,2012-09-01,Wyoming,7.24
17,2012-07-01,Wyoming,5.63
18,2012-02-01,Wyoming,5.6
19,2010-10-01,Wyoming,5.35
20,2009-02-01,Wyoming,4.8
21,2008-09-01,Wyoming,4.59
22,2008-08-01,Wyoming,7.66
23,2008-05-01,Wyoming,9.12
24,2007-06-01,Wyoming,15.07
25,2006-06-01,Wyoming,5.92
26,2006-05-01,Wyoming,25.15
27,2005-12-01,Wyoming,9.62
28,2005-11-01,Wyoming,10.17
29,2005-10-01,Wyoming,5.95
30,2005-09-01,Wyoming,5.57
31,2005-08-01,Wyoming,8.6
32,2005-07-01,Wyoming,3.11
33,2005-06-01,Wyoming,3.58
34,2005-05-01,Wyoming,3.79
35,2005-04-01,Wyoming,1.26
36,2005-03-01,Wyoming,3.84
37,2005-02-01,Wyoming,6.91
38,2005-01-01,Wyoming,3.11
39,2004-12-01,Wyoming,2.97
40,2004-11-01,Wyoming,3.72
41,2004-10-01,Wyoming,2.29
42,2004-09-01,Wyoming,2.99
43,2004-08-01,Wyoming,3.37
44,2004-07-01,Wyoming,4.44
45,2004-06-01,Wyoming,2.11
46,2004-05-01,Wyoming,8.0
47,2004-04-01,Wyoming,2.92
48,2004-03-01,Wyoming,2.48
49,2004-02-01,Wyoming,2.41
50,2004-01-01,Wyoming,2.74
51,2003-12-01,Wyoming,1.36
52,2003-11-01,Wyoming,4.63
53,2003-10-01,Wyoming,3.17
54,2003-09-01,Wyoming,3.8
55,2003-08-01,Wyoming,3.91
56,2003-07-01,Wyoming,1.9
57,2003-06-01,Wyoming,3.0
58,2003-04-01,Wyoming,3.86
59,2003-03-01,Wyoming,3.32
60,2003-02-01,Wyoming,3.5
61,2003-01-01,Wyoming,6.66
62,2002-12-01,Wyoming,21.17
63,2002-11-01,Wyoming,5.84
64,2002-10-01,Wyoming,2.21
65,2002-09-01,Wyoming,2.22
66,2002-08-01,Wyoming,2.89
67,2002-07-01,Wyoming,2.85
68,2002-04-01,Wyoming,3.91
69,2002-03-01,Wyoming,4.43
70,2002-02-01,Wyoming,5.09
71,2002-01-01,Wyoming,7.21
